,TimeID,Day,Month,Year,Quarter,Time
24972,24973,28,8,2020,3,19:40:25
24973,24974,14,7,2021,3,21:10:15
24974,24975,28,7,2019,3,17:37:32
24975,24976,8,9,2021,3,12:53:7
24976,24977,3,6,2020,2,14:11:23
24977,24978,4,6,2019,2,16:37:23
24978,24979,15,7,2021,3,19:19:41
24979,24980,25,7,2020,3,17:38:1
24980,24981,2,4,2019,2,18:0:4
24981,24982,21,1,2020,1,15:46:59
24982,24983,18,4,2019,2,13:25:5
24983,24984,26,8,2021,3,21:25:15
24984,24985,24,6,2019,2,12:31:23
24985,24986,23,12,2020,4,15:13:53
24986,24987,9,8,2021,3,17:58:48
24987,24988,15,2,2021,1,13:2:36
24988,24989,10,7,2019,3,16:23:7
24989,24990,28,1,2020,1,14:14:47
24990,24991,18,3,2019,1,10:24:50
24991,24992,18,1,2020,1,20:48:38
24992,24993,28,2,2020,1,10:34:39
24993,24994,24,10,2020,4,15:52:23
24994,24995,11,4,2021,2,11:25:17
24995,24996,20,10,2019,4,15:0:13
24996,24997,12,7,2021,3,15:11:30
24997,24998,13,4,2020,2,19:29:2
24998,24999,3,10,2020,4,13:8:57
24999,25000,1,5,2020,2,17:18:46
25000,25001,26,3,2020,1,21:14:7
25001,25002,7,3,2020,1,13:31:12
25002,25003,7,4,2019,2,15:26:21
25003,25004,12,11,2019,4,15:28:4
25004,25005,17,6,2021,2,13:15:21
25005,25006,17,2,2019,1,10:45:11
25006,25007,14,12,2020,4,17:5:58
25007,25008,1,3,2021,1,10:53:10
25008,25009,5,8,2020,3,19:46:31
25009,25010,5,9,2020,3,11:33:10
25010,25011,22,9,2021,3,17:33:24
25011,25012,18,2,2020,1,10:30:24
25012,25013,1,2,2021,1,20:4:54
25013,25014,26,4,2019,2,15:20:8
25014,25015,26,1,2021,1,11:32:53
25015,25016,23,8,2019,3,16:8:48
25016,25017,2,6,2019,2,18:35:9
25017,25018,17,8,2020,3,11:5:59
25018,25019,14,5,2021,2,20:11:53
25019,25020,10,4,2019,2,9:37:42
25020,25021,21,1,2019,1,13:49:20
25021,25022,5,3,2019,1,12:44:51
25022,25023,22,3,2020,1,10:43:37
25023,25024,16,3,2019,1,18:26:4
25024,25025,16,7,2021,3,18:43:22
25025,25026,20,1,2021,1,19:9:45
25026,25027,19,7,2021,3,21:22:34
25027,25028,4,1,2020,1,10:27:7
25028,25029,21,9,2021,3,17:49:29
25029,25030,13,3,2019,1,19:7:38
25030,25031,7,3,2020,1,13:11:54
25031,25032,7,8,2020,3,18:16:20
25032,25033,18,8,2021,3,9:18:33
25033,25034,5,8,2021,3,11:41:59
25034,25035,28,1,2020,1,13:30:52
25035,25036,19,4,2020,2,21:39:58
25036,25037,8,8,2021,3,13:38:19
25037,25038,20,7,2019,3,10:8:26
25038,25039,15,8,2019,3,10:27:49
25039,25040,20,9,2020,3,20:57:51
25040,25041,18,11,2020,4,18:56:6
25041,25042,20,7,2019,3,14:54:24
25042,25043,4,2,2019,1,12:33:11
25043,25044,19,4,2019,2,21:25:17
25044,25045,20,5,2021,2,21:47:22
25045,25046,23,2,2021,1,18:55:58
25046,25047,4,4,2021,2,10:2:16
25047,25048,20,5,2020,2,21:1:11
25048,25049,28,4,2020,2,21:15:37
25049,25050,5,1,2021,1,10:44:2
25050,25051,9,5,2020,2,15:26:8
25051,25052,4,3,2019,1,10:26:27
25052,25053,19,6,2021,2,9:30:55
25053,25054,16,8,2019,3,16:39:44
25054,25055,6,9,2021,3,12:20:27
25055,25056,17,1,2019,1,17:55:32
25056,25057,20,5,2021,2,12:57:35
25057,25058,7,8,2021,3,14:13:59
25058,25059,8,3,2021,1,17:33:12
25059,25060,6,5,2021,2,9:46:7
25060,25061,7,4,2020,2,11:12:37
25061,25062,5,4,2021,2,15:14:40
25062,25063,3,8,2021,3,12:48:57
25063,25064,14,7,2019,3,11:50:58
25064,25065,16,8,2020,3,17:25:6
25065,25066,14,9,2019,3,9:37:59
25066,25067,7,5,2020,2,9:36:18
25067,25068,1,10,2020,4,17:13:12
25068,25069,1,10,2019,4,19:32:28
25069,25070,20,5,2021,2,9:10:42
25070,25071,20,4,2021,2,19:36:59
25071,25072,17,6,2019,2,9:38:50
25072,25073,4,9,2019,3,15:8:25
25073,25074,26,5,2019,2,12:33:49
25074,25075,11,2,2020,1,13:10:13
25075,25076,10,6,2020,2,17:25:31
25076,25077,23,11,2020,4,20:52:37
25077,25078,8,11,2019,4,13:11:17
25078,25079,5,5,2021,2,13:41:24
25079,25080,15,8,2020,3,11:9:48
25080,25081,10,3,2020,1,12:36:59
25081,25082,21,9,2021,3,11:55:15
25082,25083,16,8,2021,3,9:27:51
25083,25084,1,2,2020,1,15:0:45
25084,25085,1,3,2019,1,19:10:52
25085,25086,19,8,2021,3,16:43:3
25086,25087,25,3,2021,1,15:4:10
25087,25088,17,10,2019,4,13:24:54
25088,25089,18,8,2020,3,10:7:55
25089,25090,19,12,2019,4,10:55:41
25090,25091,28,10,2020,4,18:53:36
25091,25092,28,3,2019,1,16:29:13
25092,25093,6,4,2019,2,14:15:31
25093,25094,10,2,2020,1,10:28:27
25094,25095,20,7,2019,3,10:25:51
25095,25096,7,4,2019,2,18:40:28
25096,25097,10,8,2021,3,17:36:31
25097,25098,19,1,2021,1,15:39:9
25098,25099,23,8,2019,3,19:40:31
25099,25100,2,11,2020,4,11:10:26
25100,25101,18,6,2020,2,11:58:39
25101,25102,9,2,2020,1,21:3:19
25102,25103,6,8,2019,3,9:22:59
25103,25104,10,4,2020,2,21:26:23
25104,25105,19,9,2021,3,11:28:4
25105,25106,27,8,2021,3,16:21:32
25106,25107,12,4,2019,2,20:43:22
25107,25108,3,12,2019,4,18:11:30
25108,25109,7,1,2019,1,21:36:1
25109,25110,25,9,2019,3,19:29:37
25110,25111,25,2,2020,1,13:20:58
25111,25112,13,1,2020,1,20:34:58
25112,25113,4,4,2020,2,13:16:38
25113,25114,24,11,2020,4,16:57:28
25114,25115,20,3,2021,1,14:54:23
25115,25116,8,5,2020,2,13:10:6
25116,25117,27,11,2020,4,11:12:25
25117,25118,7,8,2021,3,16:8:42
25118,25119,12,4,2019,2,18:37:25
25119,25120,2,12,2020,4,9:30:13
25120,25121,5,5,2020,2,20:33:47
25121,25122,21,1,2019,1,11:55:58
25122,25123,1,4,2020,2,11:18:14
25123,25124,18,3,2019,1,13:29:57
25124,25125,8,2,2021,1,14:30:3
25125,25126,25,7,2021,3,21:38:53
25126,25127,11,12,2020,4,21:30:0
25127,25128,15,7,2019,3,17:6:16
25128,25129,11,5,2021,2,20:48:9
25129,25130,10,7,2021,3,10:30:27
25130,25131,5,10,2020,4,13:9:32
25131,25132,17,11,2019,4,12:31:22
25132,25133,21,4,2021,2,21:2:12
25133,25134,17,12,2020,4,20:57:4
25134,25135,13,7,2020,3,21:33:40
25135,25136,18,4,2019,2,17:22:6
25136,25137,19,5,2021,2,19:17:29
25137,25138,17,5,2020,2,20:27:44
25138,25139,11,11,2019,4,9:8:57
25139,25140,12,6,2019,2,15:57:8
25140,25141,27,1,2020,1,15:41:20
25141,25142,5,2,2020,1,19:52:40
25142,25143,4,7,2021,3,16:10:42
25143,25144,18,10,2019,4,18:41:10
25144,25145,11,10,2019,4,14:25:53
25145,25146,2,2,2021,1,13:41:7
25146,25147,20,8,2019,3,16:7:3
25147,25148,13,3,2020,1,15:38:4
25148,25149,10,2,2019,1,12:22:23
25149,25150,3,1,2020,1,15:59:55
25150,25151,7,7,2021,3,14:51:8
25151,25152,7,8,2020,3,17:49:54
25152,25153,20,6,2020,2,19:26:21
25153,25154,24,9,2021,3,15:43:57
25154,25155,9,10,2019,4,13:43:56
25155,25156,16,3,2020,1,11:58:43
25156,25157,14,6,2021,2,18:14:12
25157,25158,18,12,2019,4,17:28:12
25158,25159,14,7,2020,3,16:49:55
25159,25160,6,2,2021,1,19:23:23
25160,25161,26,6,2020,2,14:52:39
25161,25162,3,6,2021,2,19:16:7
25162,25163,23,1,2019,1,21:30:19
25163,25164,23,5,2021,2,17:25:54
25164,25165,14,3,2021,1,10:18:33
25165,25166,8,12,2019,4,12:55:45
25166,25167,1,10,2019,4,21:46:40
25167,25168,22,4,2021,2,14:40:55
25168,25169,14,3,2019,1,21:26:22
25169,25170,3,3,2021,1,16:18:56
25170,25171,10,11,2020,4,17:36:41
25171,25172,4,1,2019,1,9:43:38
25172,25173,23,1,2020,1,20:52:38
25173,25174,17,8,2021,3,12:2:27
25174,25175,4,2,2021,1,19:8:4
25175,25176,14,4,2020,2,13:6:31
25176,25177,15,3,2020,1,18:31:56
25177,25178,3,4,2019,2,10:24:22
25178,25179,15,3,2021,1,14:2:37
25179,25180,22,3,2020,1,17:52:37
25180,25181,2,4,2021,2,11:44:18
25181,25182,19,9,2020,3,21:24:48
25182,25183,1,12,2019,4,11:56:43
25183,25184,4,2,2020,1,19:40:6
25184,25185,13,4,2019,2,15:29:20
25185,25186,3,10,2019,4,11:55:46
25186,25187,25,11,2020,4,21:37:0
25187,25188,6,9,2019,3,12:26:21
25188,25189,3,4,2019,2,19:17:37
25189,25190,11,8,2019,3,16:35:31
25190,25191,12,1,2021,1,13:0:52
25191,25192,5,5,2021,2,16:45:26
25192,25193,26,7,2019,3,19:51:53
25193,25194,12,9,2021,3,16:45:21
25194,25195,13,4,2020,2,16:15:29
25195,25196,25,2,2020,1,18:33:48
25196,25197,3,3,2020,1,13:3:8
25197,25198,18,3,2021,1,12:39:51
25198,25199,11,2,2021,1,15:41:34
25199,25200,16,7,2020,3,12:5:39
25200,25201,1,3,2021,1,19:27:21
25201,25202,1,3,2021,1,14:14:49
25202,25203,23,12,2019,4,19:8:32
25203,25204,23,1,2021,1,16:43:36
25204,25205,25,7,2019,3,21:26:29
25205,25206,17,4,2021,2,14:11:29
25206,25207,13,4,2021,2,19:47:55
25207,25208,16,1,2021,1,16:18:46
25208,25209,3,9,2020,3,20:38:40
25209,25210,9,7,2021,3,19:37:59
25210,25211,26,2,2019,1,13:3:2
25211,25212,9,10,2019,4,11:26:37
25212,25213,11,1,2019,1,14:48:52
25213,25214,25,4,2019,2,11:24:29
25214,25215,20,9,2021,3,15:35:31
25215,25216,10,3,2021,1,16:5:50
25216,25217,18,8,2021,3,17:20:4
25217,25218,28,2,2021,1,13:21:25
25218,25219,23,9,2021,3,10:44:30
25219,25220,14,4,2020,2,14:19:19
25220,25221,15,10,2020,4,21:25:11
25221,25222,1,4,2020,2,11:29:31
25222,25223,25,5,2021,2,11:40:11
25223,25224,4,2,2021,1,17:11:21
25224,25225,9,7,2019,3,12:59:21
25225,25226,14,9,2020,3,16:28:55
25226,25227,5,1,2020,1,11:13:50
25227,25228,27,6,2021,2,14:40:39
25228,25229,27,8,2020,3,17:24:56
25229,25230,3,6,2020,2,17:42:1
25230,25231,26,6,2021,2,18:21:38
25231,25232,7,11,2019,4,15:42:35
25232,25233,15,3,2019,1,19:58:34
25233,25234,26,5,2021,2,11:53:40
25234,25235,8,2,2020,1,9:33:20
25235,25236,28,10,2020,4,13:44:54
25236,25237,11,6,2020,2,14:25:28
25237,25238,5,6,2021,2,12:20:13
25238,25239,23,6,2021,2,11:9:26
25239,25240,14,10,2019,4,17:6:48
25240,25241,13,8,2020,3,20:53:11
25241,25242,17,2,2019,1,21:50:47
25242,25243,4,4,2021,2,13:47:14
25243,25244,8,1,2019,1,10:46:50
25244,25245,27,4,2020,2,17:48:4
25245,25246,15,2,2020,1,15:45:34
25246,25247,2,8,2020,3,9:56:50
25247,25248,24,1,2019,1,14:12:16
25248,25249,13,6,2020,2,17:39:24
25249,25250,15,3,2019,1,13:59:30
25250,25251,20,5,2020,2,10:12:50
25251,25252,11,11,2019,4,20:47:41
25252,25253,6,10,2019,4,14:10:16
25253,25254,10,3,2021,1,10:23:36
25254,25255,1,5,2019,2,16:22:2
25255,25256,18,12,2020,4,20:37:34
25256,25257,13,4,2021,2,11:53:21
25257,25258,17,6,2019,2,15:24:13
25258,25259,9,8,2020,3,17:17:28
25259,25260,19,3,2021,1,17:37:59
25260,25261,28,7,2021,3,14:32:40
25261,25262,15,7,2020,3,11:5:16
25262,25263,7,3,2019,1,18:7:1
25263,25264,25,10,2020,4,14:59:25
25264,25265,4,7,2021,3,11:48:20
25265,25266,3,9,2021,3,10:24:44
25266,25267,4,2,2019,1,16:53:50
25267,25268,20,4,2021,2,9:53:18
25268,25269,16,6,2021,2,12:25:20
25269,25270,13,11,2019,4,19:4:49
25270,25271,7,2,2019,1,10:27:37
25271,25272,16,6,2020,2,17:17:12
25272,25273,5,5,2021,2,21:42:56
25273,25274,15,2,2021,1,12:5:24
25274,25275,4,5,2020,2,20:54:11
25275,25276,18,5,2020,2,21:38:29
25276,25277,11,3,2020,1,11:8:50
25277,25278,12,10,2019,4,15:45:48
25278,25279,7,2,2021,1,12:59:1
25279,25280,17,9,2020,3,11:49:22
25280,25281,21,6,2020,2,18:0:59
25281,25282,7,2,2021,1,19:8:2
25282,25283,16,6,2019,2,12:4:22
25283,25284,5,6,2021,2,14:35:14
25284,25285,10,9,2020,3,12:39:13
25285,25286,15,7,2019,3,16:43:28
25286,25287,20,6,2020,2,17:46:32
25287,25288,28,10,2020,4,15:8:22
25288,25289,22,7,2020,3,14:35:11
25289,25290,6,4,2021,2,17:51:13
25290,25291,14,10,2020,4,9:14:36
25291,25292,12,1,2019,1,14:8:45
25292,25293,20,3,2019,1,13:49:24
25293,25294,3,5,2021,2,20:19:10
25294,25295,25,1,2021,1,10:20:20
25295,25296,17,5,2021,2,11:24:20
25296,25297,2,11,2020,4,18:59:20
25297,25298,14,1,2019,1,15:29:55
25298,25299,8,6,2021,2,13:59:58
25299,25300,19,8,2019,3,20:20:22
25300,25301,19,7,2020,3,21:18:36
25301,25302,16,5,2019,2,9:15:33
25302,25303,26,3,2020,1,21:30:33
25303,25304,3,8,2019,3,12:44:3
25304,25305,26,4,2021,2,17:8:0
25305,25306,14,5,2020,2,19:37:45
25306,25307,7,7,2019,3,9:49:21
25307,25308,11,4,2020,2,20:36:21
25308,25309,3,8,2021,3,21:50:7
25309,25310,16,8,2021,3,12:7:33
25310,25311,20,2,2019,1,18:39:24
25311,25312,18,5,2020,2,17:23:21
25312,25313,23,12,2019,4,20:22:35
25313,25314,9,1,2019,1,21:37:34
25314,25315,22,8,2019,3,17:42:13
25315,25316,19,3,2021,1,14:49:26
25316,25317,8,7,2021,3,16:37:43
25317,25318,26,3,2020,1,17:34:53
25318,25319,2,3,2021,1,13:10:3
25319,25320,16,11,2020,4,11:51:8
25320,25321,15,8,2019,3,17:33:14
25321,25322,11,5,2020,2,11:55:27
25322,25323,12,9,2021,3,10:24:52
25323,25324,28,10,2020,4,12:28:59
25324,25325,2,6,2021,2,18:45:42
25325,25326,9,3,2020,1,17:5:54
25326,25327,19,2,2020,1,20:20:48
25327,25328,4,9,2021,3,9:58:47
25328,25329,21,6,2019,2,10:36:5
25329,25330,12,8,2020,3,14:13:48
25330,25331,23,7,2019,3,12:3:48
25331,25332,7,8,2020,3,18:40:9
25332,25333,8,2,2021,1,16:24:25
25333,25334,7,4,2019,2,12:52:38
25334,25335,11,1,2019,1,20:42:36
25335,25336,21,2,2021,1,20:55:10
25336,25337,3,7,2019,3,18:1:25
25337,25338,16,6,2021,2,9:28:40
25338,25339,12,6,2019,2,18:32:53
25339,25340,17,2,2021,1,14:42:6
25340,25341,11,10,2019,4,18:53:15
25341,25342,10,10,2020,4,10:16:5
25342,25343,18,9,2021,3,15:53:12
25343,25344,18,2,2021,1,12:15:35
25344,25345,19,4,2021,2,12:58:41
25345,25346,25,7,2021,3,12:4:26
25346,25347,10,5,2021,2,9:46:32
25347,25348,4,6,2019,2,11:49:49
25348,25349,4,4,2021,2,15:36:43
25349,25350,9,7,2019,3,18:5:26
25350,25351,23,4,2020,2,16:10:29
25351,25352,10,3,2020,1,19:12:48
25352,25353,24,2,2021,1,19:52:29
25353,25354,13,4,2020,2,13:19:43
25354,25355,27,2,2021,1,18:5:26
25355,25356,7,10,2019,4,21:30:14
25356,25357,1,12,2019,4,15:5:47
25357,25358,11,9,2021,3,15:25:40
25358,25359,24,4,2021,2,11:47:10
25359,25360,15,3,2021,1,15:54:49
25360,25361,17,6,2020,2,21:7:24
25361,25362,8,12,2019,4,19:35:23
25362,25363,21,4,2020,2,21:23:37
25363,25364,25,10,2019,4,11:1:41
25364,25365,17,11,2020,4,20:50:44
25365,25366,8,10,2019,4,9:42:13
25366,25367,10,12,2020,4,21:12:56
25367,25368,17,9,2021,3,20:27:28
25368,25369,12,4,2019,2,21:54:43
25369,25370,24,5,2021,2,19:38:48
25370,25371,11,9,2019,3,11:29:0
25371,25372,12,12,2020,4,13:21:0
25372,25373,2,8,2019,3,14:26:22
25373,25374,2,1,2020,1,16:59:11
25374,25375,8,6,2020,2,18:24:45
25375,25376,1,10,2019,4,13:39:15
25376,25377,25,7,2019,3,13:49:57
25377,25378,20,6,2019,2,20:31:11
25378,25379,8,3,2019,1,21:42:32
25379,25380,22,8,2021,3,15:10:9
25380,25381,5,6,2021,2,16:30:11
25381,25382,22,4,2020,2,16:43:2
25382,25383,23,11,2019,4,9:28:34
25383,25384,12,7,2019,3,20:58:27
25384,25385,26,6,2019,2,13:6:22
25385,25386,1,8,2019,3,10:41:29
25386,25387,23,2,2020,1,16:20:4
25387,25388,23,1,2021,1,18:11:19
25388,25389,14,11,2019,4,13:50:45
25389,25390,20,4,2021,2,15:11:33
25390,25391,24,8,2021,3,14:9:54
25391,25392,28,11,2020,4,18:11:13
25392,25393,10,10,2019,4,21:32:51
25393,25394,24,12,2019,4,9:17:55
25394,25395,25,9,2019,3,13:33:54
25395,25396,25,7,2019,3,21:16:25
25396,25397,16,3,2020,1,21:45:59
25397,25398,11,12,2019,4,12:5:39
25398,25399,8,1,2019,1,15:41:23
25399,25400,18,2,2019,1,10:53:26
25400,25401,16,2,2020,1,15:50:11
25401,25402,26,11,2019,4,10:16:11
25402,25403,26,10,2019,4,16:5:2
25403,25404,19,3,2019,1,9:56:32
25404,25405,1,7,2019,3,21:1:31
25405,25406,28,4,2019,2,9:4:43
25406,25407,21,4,2020,2,17:32:0
25407,25408,16,4,2019,2,17:44:46
25408,25409,9,6,2019,2,17:3:4
25409,25410,8,6,2021,2,9:18:44
25410,25411,27,3,2020,1,13:43:24
25411,25412,7,4,2019,2,14:10:44
25412,25413,20,3,2019,1,20:12:16
25413,25414,16,8,2021,3,13:18:52
25414,25415,22,3,2019,1,20:36:56
25415,25416,12,5,2019,2,9:48:25
25416,25417,26,11,2020,4,14:55:41
25417,25418,23,6,2020,2,19:8:40
25418,25419,26,4,2020,2,15:48:37
25419,25420,3,4,2021,2,16:9:49
25420,25421,12,4,2021,2,11:20:10
25421,25422,4,2,2021,1,19:32:0
25422,25423,17,6,2021,2,19:55:2
25423,25424,7,11,2019,4,21:40:22
25424,25425,16,7,2020,3,19:24:21
25425,25426,24,5,2021,2,16:7:32
25426,25427,23,7,2019,3,15:3:30
25427,25428,26,6,2021,2,15:5:28
25428,25429,21,3,2019,1,10:0:47
25429,25430,20,3,2021,1,16:58:44
25430,25431,2,6,2019,2,20:58:31
25431,25432,9,3,2021,1,18:59:32
25432,25433,10,11,2020,4,20:51:21
25433,25434,21,11,2020,4,14:13:15
25434,25435,22,7,2021,3,11:45:2
25435,25436,28,3,2020,1,18:45:43
25436,25437,25,4,2020,2,21:51:55
25437,25438,25,8,2021,3,18:20:2
25438,25439,27,9,2021,3,9:2:16
25439,25440,23,4,2020,2,14:41:38
25440,25441,13,9,2019,3,13:4:57
25441,25442,22,8,2021,3,19:44:3
25442,25443,14,3,2019,1,21:8:2
25443,25444,19,3,2021,1,16:9:46
25444,25445,6,1,2021,1,16:11:58
25445,25446,1,3,2020,1,17:44:8
25446,25447,19,10,2019,4,19:21:9
25447,25448,7,1,2020,1,17:3:42
25448,25449,11,4,2020,2,17:20:20
25449,25450,28,4,2020,2,21:51:56
25450,25451,19,5,2021,2,14:47:44
25451,25452,18,12,2019,4,9:12:32
25452,25453,10,10,2020,4,15:51:9
25453,25454,17,7,2019,3,13:35:38
25454,25455,7,11,2019,4,21:33:17
25455,25456,1,10,2019,4,9:2:50
25456,25457,28,9,2019,3,9:56:46
25457,25458,10,9,2021,3,14:32:48
25458,25459,23,5,2019,2,10:32:21
25459,25460,15,9,2020,3,21:41:26
25460,25461,20,3,2020,1,20:46:21
25461,25462,13,1,2020,1,17:58:17
25462,25463,17,9,2021,3,13:7:7
25463,25464,20,2,2021,1,21:2:35
25464,25465,17,4,2019,2,20:14:9
25465,25466,3,10,2019,4,16:30:15
25466,25467,1,7,2021,3,11:35:10
25467,25468,27,11,2019,4,16:38:37
25468,25469,27,1,2020,1,18:35:25
25469,25470,26,7,2019,3,11:1:54
25470,25471,15,6,2020,2,11:9:33
25471,25472,7,3,2020,1,15:59:48
25472,25473,2,4,2019,2,11:26:51
25473,25474,13,1,2019,1,11:47:29
25474,25475,28,4,2021,2,20:4:7
25475,25476,14,1,2021,1,14:29:8
25476,25477,16,6,2021,2,17:8:51
25477,25478,1,3,2020,1,9:50:42
25478,25479,3,11,2020,4,18:29:39
25479,25480,18,4,2019,2,17:29:38
25480,25481,17,2,2019,1,20:27:9
25481,25482,5,1,2021,1,12:45:32
25482,25483,7,3,2021,1,13:12:46
25483,25484,5,4,2020,2,11:55:39
25484,25485,24,10,2019,4,20:39:29
25485,25486,14,8,2020,3,13:52:31
25486,25487,7,3,2021,1,13:23:18
25487,25488,26,4,2020,2,17:11:59
25488,25489,20,1,2021,1,15:22:41
25489,25490,28,7,2021,3,14:12:35
25490,25491,27,8,2020,3,11:52:53
25491,25492,15,6,2021,2,17:59:59
25492,25493,24,9,2021,3,10:1:7
25493,25494,27,4,2021,2,20:11:37
25494,25495,17,1,2021,1,21:52:32
25495,25496,5,2,2019,1,14:31:53
25496,25497,12,3,2021,1,13:32:4
25497,25498,25,9,2020,3,13:12:13
25498,25499,19,10,2019,4,19:39:24
25499,25500,2,6,2020,2,16:2:26
25500,25501,18,9,2020,3,10:26:6
25501,25502,7,9,2019,3,9:11:1
25502,25503,3,12,2019,4,9:28:17
25503,25504,15,3,2021,1,9:27:11
25504,25505,16,8,2019,3,11:52:25
25505,25506,7,2,2021,1,14:59:53
25506,25507,20,7,2020,3,9:59:37
25507,25508,19,9,2020,3,13:20:59
25508,25509,12,5,2020,2,13:13:1
25509,25510,5,11,2019,4,19:21:24
25510,25511,1,6,2020,2,21:49:56
25511,25512,8,3,2020,1,20:47:9
25512,25513,12,10,2020,4,13:43:26
25513,25514,5,7,2021,3,16:9:5
25514,25515,21,12,2019,4,14:45:24
25515,25516,19,2,2020,1,16:14:24
25516,25517,2,2,2021,1,16:49:52
25517,25518,3,2,2020,1,10:45:33
25518,25519,5,7,2021,3,20:51:37
25519,25520,5,2,2021,1,17:37:45
25520,25521,17,3,2019,1,16:12:29
25521,25522,17,4,2019,2,13:25:41
25522,25523,28,5,2019,2,19:10:24
25523,25524,25,8,2019,3,12:25:56
25524,25525,4,4,2019,2,16:29:54
25525,25526,20,11,2020,4,12:26:54
25526,25527,24,10,2019,4,10:32:39
25527,25528,9,9,2020,3,11:1:29
25528,25529,19,9,2021,3,9:16:37
25529,25530,3,5,2021,2,19:5:23
25530,25531,21,1,2019,1,14:48:9
25531,25532,4,8,2019,3,19:48:54
25532,25533,23,1,2020,1,21:24:47
25533,25534,3,11,2019,4,15:42:10
25534,25535,26,9,2019,3,21:41:26
25535,25536,14,8,2020,3,18:13:52
25536,25537,1,8,2021,3,10:43:43
25537,25538,21,3,2021,1,18:34:54
25538,25539,22,4,2019,2,16:46:17
25539,25540,4,1,2019,1,10:34:4
25540,25541,16,6,2020,2,13:50:16
25541,25542,15,3,2021,1,9:20:19
25542,25543,27,4,2019,2,11:8:3
25543,25544,23,6,2021,2,16:22:29
25544,25545,18,12,2020,4,15:29:14
25545,25546,4,1,2020,1,20:57:37
25546,25547,27,7,2021,3,18:43:4
25547,25548,23,7,2019,3,15:51:24
25548,25549,14,8,2020,3,9:50:0
25549,25550,3,11,2019,4,20:48:15
25550,25551,12,8,2019,3,21:1:32
25551,25552,15,9,2019,3,11:3:48
25552,25553,8,7,2020,3,16:38:17
25553,25554,2,10,2019,4,10:25:44
25554,25555,4,10,2020,4,19:40:22
25555,25556,12,8,2019,3,11:38:21
25556,25557,10,10,2019,4,16:47:34
25557,25558,10,4,2020,2,18:58:36
25558,25559,24,8,2020,3,17:44:29
25559,25560,1,5,2020,2,14:18:23
25560,25561,25,6,2019,2,10:9:7
25561,25562,24,5,2021,2,10:51:8
25562,25563,20,3,2019,1,20:49:39
25563,25564,16,3,2021,1,20:56:22
25564,25565,3,4,2021,2,14:30:36
25565,25566,3,3,2019,1,10:13:27
25566,25567,3,9,2019,3,11:27:51
25567,25568,19,8,2019,3,20:26:57
25568,25569,1,1,2021,1,19:36:10
25569,25570,2,12,2019,4,14:14:6
25570,25571,24,6,2020,2,20:56:32
25571,25572,10,4,2021,2,21:13:15
25572,25573,8,8,2020,3,10:26:10
25573,25574,15,8,2020,3,11:37:46
25574,25575,3,10,2020,4,14:27:44
25575,25576,11,8,2019,3,13:3:42
25576,25577,11,7,2019,3,19:41:9
25577,25578,8,3,2020,1,14:1:55
25578,25579,6,12,2020,4,12:0:33
25579,25580,16,2,2021,1,13:8:53
25580,25581,3,1,2020,1,14:3:55
25581,25582,25,7,2021,3,19:27:0
25582,25583,26,11,2019,4,12:18:36
25583,25584,7,11,2019,4,11:43:44
25584,25585,7,3,2019,1,19:59:58
25585,25586,1,8,2019,3,10:56:18
25586,25587,23,6,2019,2,14:16:57
25587,25588,2,6,2019,2,9:40:0
25588,25589,23,2,2021,1,16:42:21
25589,25590,16,7,2021,3,11:47:55
25590,25591,2,8,2021,3,16:36:7
25591,25592,25,11,2019,4,10:22:44
25592,25593,21,1,2021,1,21:57:45
25593,25594,13,7,2020,3,14:24:32
25594,25595,5,1,2021,1,15:45:44
25595,25596,6,8,2019,3,11:5:47
25596,25597,7,8,2020,3,12:27:18
25597,25598,6,8,2019,3,21:19:58
25598,25599,8,12,2020,4,15:55:54
25599,25600,10,6,2019,2,20:49:31
25600,25601,9,8,2020,3,21:29:5
25601,25602,5,5,2020,2,13:18:35
25602,25603,12,5,2020,2,12:37:44
25603,25604,13,9,2021,3,19:42:1
25604,25605,21,4,2021,2,12:32:55
25605,25606,25,3,2019,1,9:42:23
25606,25607,21,8,2021,3,17:40:28
25607,25608,7,2,2019,1,17:12:53
25608,25609,8,5,2020,2,13:6:10
25609,25610,14,5,2019,2,16:35:15
25610,25611,27,5,2020,2,14:16:50
25611,25612,26,1,2020,1,16:43:54
25612,25613,2,4,2021,2,10:21:1
25613,25614,28,7,2019,3,13:25:49
25614,25615,14,3,2020,1,9:54:5
25615,25616,13,9,2019,3,15:17:26
25616,25617,9,6,2019,2,19:29:29
25617,25618,27,12,2019,4,10:6:26
25618,25619,21,10,2020,4,10:48:2
25619,25620,21,10,2020,4,16:43:4
25620,25621,8,10,2020,4,16:53:43
25621,25622,28,9,2021,3,21:51:23
25622,25623,25,12,2020,4,19:43:13
25623,25624,23,2,2021,1,9:27:52
25624,25625,3,4,2021,2,10:45:34
25625,25626,5,8,2021,3,21:54:45
25626,25627,23,4,2019,2,13:4:16
25627,25628,5,1,2019,1,13:20:8
25628,25629,2,3,2020,1,20:35:19
25629,25630,3,6,2020,2,9:52:9
25630,25631,7,6,2021,2,18:23:45
25631,25632,26,11,2019,4,16:33:1
25632,25633,5,9,2021,3,12:59:20
25633,25634,8,1,2019,1,20:39:48
25634,25635,11,7,2019,3,21:53:38
25635,25636,21,4,2019,2,18:50:45
25636,25637,13,1,2021,1,16:19:17
