,SaleID,MenuItemID,MenuItemQuantity,Total,TimeID
49746,16629,24,5,22.0,26628
49747,16630,14,2,26.98,26629
49748,16630,16,2,15.0,26629
49749,16630,28,3,7.470000000000001,26629
49750,16630,27,4,6.0,26629
49751,16631,1,4,41.96,26630
49752,16632,1,1,10.49,26631
49753,16633,22,4,8.0,26632
49754,16633,16,2,15.0,26632
49755,16633,23,3,26.849999999999998,26632
49756,16633,13,2,29.58,26632
49757,16634,2,5,58.449999999999996,26633
49758,16634,20,3,13.5,26633
49759,16634,3,5,64.45,26633
49760,16635,18,5,37.5,26634
49761,16635,23,2,17.9,26634
49762,16635,17,3,22.5,26634
49763,16635,29,5,15.0,26634
49764,16636,29,5,15.0,26635
49765,16636,8,1,9.95,26635
49766,16636,19,1,2.99,26635
49767,16636,15,3,27.75,26635
49768,16637,30,4,15.0,26636
49769,16638,28,3,7.470000000000001,26637
49770,16638,7,4,51.0,26637
49771,16638,11,4,59.16,26637
49772,16638,26,2,12.5,26637
49773,16638,19,3,8.97,26637
49774,16639,20,1,4.5,26638
49775,16639,13,2,29.58,26638
49776,16640,6,5,49.75,26639
49777,16640,25,3,22.5,26639
49778,16640,3,4,51.56,26639
49779,16640,17,5,37.5,26639
49780,16641,26,1,6.25,26640
49781,16641,17,4,30.0,26640
49782,16642,29,1,3.0,26641
49783,16642,2,5,58.449999999999996,26641
49784,16642,9,3,35.67,26641
49785,16642,14,4,53.96,26641
49786,16643,7,1,12.75,26642
49787,16644,22,5,10.0,26643
49788,16644,10,3,44.37,26643
49789,16644,5,2,23.3,26643
49790,16644,18,3,22.5,26643
49791,16645,1,2,20.98,26644
49792,16645,24,3,13.200000000000001,26644
49793,16646,27,5,7.5,26645
49794,16646,21,3,7.5,26645
49795,16646,13,5,73.94999999999999,26645
49796,16646,5,4,46.6,26645
49797,16646,28,1,2.49,26645
49798,16647,8,3,29.849999999999998,26646
49799,16647,28,5,12.450000000000001,26646
49800,16647,10,2,29.58,26646
49801,16648,2,1,11.69,26647
49802,16648,22,1,2.0,26647
49803,16648,8,2,19.9,26647
49804,16648,13,1,14.79,26647
49805,16648,2,1,11.69,26647
49806,16649,12,1,14.79,26648
49807,16649,3,1,12.89,26648
49808,16649,4,5,86.25,26648
49809,16649,12,4,59.16,26648
49810,16650,5,3,34.95,26649
49811,16650,19,2,5.98,26649
49812,16651,17,2,15.0,26650
49813,16651,16,1,7.5,26650
49814,16651,15,3,27.75,26650
49815,16651,17,5,37.5,26650
49816,16651,29,2,6.0,26650
49817,16652,14,2,26.98,26651
49818,16653,26,1,6.25,26652
49819,16653,27,4,6.0,26652
49820,16653,22,4,8.0,26652
49821,16654,4,3,51.75,26653
49822,16655,28,4,9.96,26654
49823,16655,24,1,4.4,26654
49824,16655,16,4,30.0,26654
49825,16655,25,4,30.0,26654
49826,16656,2,3,35.07,26655
49827,16656,16,4,30.0,26655
49828,16656,24,1,4.4,26655
49829,16657,8,5,49.75,26656
49830,16657,30,2,7.5,26656
49831,16658,26,1,6.25,26657
49832,16659,27,2,3.0,26658
49833,16659,28,3,7.470000000000001,26658
49834,16659,22,5,10.0,26658
49835,16660,7,1,12.75,26659
49836,16661,2,1,11.69,26660
49837,16661,13,4,59.16,26660
49838,16661,28,3,7.470000000000001,26660
49839,16662,18,5,37.5,26661
49840,16662,16,4,30.0,26661
49841,16663,9,5,59.45,26662
49842,16663,6,1,9.95,26662
49843,16663,2,5,58.449999999999996,26662
49844,16663,18,3,22.5,26662
49845,16663,21,1,2.5,26662
49846,16664,17,4,30.0,26663
49847,16664,25,5,37.5,26663
49848,16665,5,1,11.65,26664
49849,16665,1,4,41.96,26664
49850,16666,4,2,34.5,26665
49851,16667,22,3,6.0,26666
49852,16667,6,3,29.849999999999998,26666
49853,16667,10,3,44.37,26666
49854,16668,29,5,15.0,26667
49855,16668,21,1,2.5,26667
49856,16669,30,5,18.75,26668
49857,16670,26,4,25.0,26669
49858,16670,19,5,14.950000000000001,26669
49859,16670,14,4,53.96,26669
49860,16670,19,4,11.96,26669
49861,16671,26,4,25.0,26670
49862,16671,8,5,49.75,26670
49863,16671,11,5,73.94999999999999,26670
49864,16671,1,5,52.45,26670
49865,16672,15,4,37.0,26671
49866,16672,16,1,7.5,26671
49867,16672,15,4,37.0,26671
49868,16673,18,2,15.0,26672
49869,16673,16,5,37.5,26672
49870,16674,25,3,22.5,26673
49871,16674,18,1,7.5,26673
49872,16675,6,5,49.75,26674
49873,16675,9,4,47.56,26674
49874,16675,24,5,22.0,26674
49875,16675,8,3,29.849999999999998,26674
49876,16676,14,5,67.45,26675
49877,16676,3,5,64.45,26675
49878,16676,28,3,7.470000000000001,26675
49879,16677,18,5,37.5,26676
49880,16677,25,5,37.5,26676
49881,16677,16,5,37.5,26676
49882,16677,9,2,23.78,26676
49883,16677,12,4,59.16,26676
49884,16678,10,3,44.37,26677
49885,16678,24,5,22.0,26677
49886,16679,13,2,29.58,26678
49887,16680,4,2,34.5,26679
49888,16681,16,2,15.0,26680
49889,16681,27,3,4.5,26680
49890,16681,27,3,4.5,26680
49891,16682,3,2,25.78,26681
49892,16682,10,2,29.58,26681
49893,16683,20,1,4.5,26682
49894,16683,7,1,12.75,26682
49895,16683,20,3,13.5,26682
49896,16684,6,2,19.9,26683
49897,16684,2,2,23.38,26683
49898,16684,28,2,4.98,26683
49899,16684,13,1,14.79,26683
49900,16684,7,3,38.25,26683
49901,16685,14,1,13.49,26684
49902,16685,7,1,12.75,26684
49903,16685,30,1,3.75,26684
49904,16685,29,2,6.0,26684
49905,16686,2,2,23.38,26685
49906,16686,11,3,44.37,26685
49907,16686,1,3,31.47,26685
49908,16686,21,1,2.5,26685
49909,16686,25,4,30.0,26685
49910,16687,5,2,23.3,26686
49911,16687,12,5,73.94999999999999,26686
49912,16688,22,1,2.0,26687
49913,16688,7,3,38.25,26687
49914,16688,26,3,18.75,26687
49915,16689,15,5,46.25,26688
49916,16689,3,2,25.78,26688
49917,16689,28,2,4.98,26688
49918,16689,18,2,15.0,26688
49919,16690,25,5,37.5,26689
49920,16690,4,5,86.25,26689
49921,16690,12,4,59.16,26689
49922,16691,13,5,73.94999999999999,26690
49923,16691,1,4,41.96,26690
49924,16691,30,5,18.75,26690
49925,16691,16,4,30.0,26690
49926,16691,5,3,34.95,26690
49927,16692,9,4,47.56,26691
49928,16692,29,1,3.0,26691
49929,16692,24,1,4.4,26691
49930,16692,23,3,26.849999999999998,26691
49931,16693,25,5,37.5,26692
49932,16693,27,3,4.5,26692
49933,16693,12,3,44.37,26692
49934,16693,7,3,38.25,26692
49935,16694,3,5,64.45,26693
49936,16694,4,4,69.0,26693
49937,16694,12,2,29.58,26693
49938,16694,1,4,41.96,26693
49939,16694,12,5,73.94999999999999,26693
49940,16695,8,4,39.8,26694
49941,16695,3,5,64.45,26694
49942,16695,13,4,59.16,26694
49943,16696,15,2,18.5,26695
49944,16697,16,4,30.0,26696
49945,16697,17,3,22.5,26696
49946,16697,17,1,7.5,26696
49947,16697,8,5,49.75,26696
49948,16698,30,1,3.75,26697
49949,16699,16,5,37.5,26698
49950,16699,6,1,9.95,26698
49951,16699,4,1,17.25,26698
49952,16699,11,3,44.37,26698
49953,16699,7,1,12.75,26698
49954,16700,16,1,7.5,26699
49955,16700,28,2,4.98,26699
49956,16700,18,4,30.0,26699
49957,16700,19,1,2.99,26699
49958,16701,23,4,35.8,26700
49959,16701,15,4,37.0,26700
49960,16701,3,4,51.56,26700
49961,16702,21,5,12.5,26701
49962,16702,3,2,25.78,26701
49963,16703,5,4,46.6,26702
49964,16704,9,1,11.89,26703
49965,16704,17,5,37.5,26703
49966,16704,12,5,73.94999999999999,26703
49967,16705,25,2,15.0,26704
49968,16705,4,1,17.25,26704
49969,16705,16,5,37.5,26704
49970,16705,3,1,12.89,26704
49971,16706,6,3,29.849999999999998,26705
49972,16706,16,3,22.5,26705
49973,16707,2,3,35.07,26706
49974,16707,5,5,58.25,26706
49975,16707,1,5,52.45,26706
49976,16708,30,2,7.5,26707
49977,16708,2,2,23.38,26707
49978,16708,24,3,13.200000000000001,26707
49979,16709,2,1,11.69,26708
49980,16709,18,2,15.0,26708
49981,16709,27,3,4.5,26708
49982,16710,27,2,3.0,26709
49983,16711,14,4,53.96,26710
49984,16712,5,1,11.65,26711
49985,16712,19,4,11.96,26711
49986,16712,22,1,2.0,26711
49987,16712,4,3,51.75,26711
49988,16712,26,3,18.75,26711
49989,16713,9,3,35.67,26712
49990,16713,17,5,37.5,26712
49991,16714,8,3,29.849999999999998,26713
49992,16714,8,4,39.8,26713
49993,16714,22,5,10.0,26713
49994,16714,6,5,49.75,26713
49995,16715,3,3,38.67,26714
49996,16715,27,2,3.0,26714
49997,16715,7,1,12.75,26714
49998,16716,26,2,12.5,26715
49999,16716,11,4,59.16,26715
50000,16716,1,4,41.96,26715
50001,16716,26,4,25.0,26715
50002,16717,5,5,58.25,26716
50003,16717,28,3,7.470000000000001,26716
50004,16717,7,5,63.75,26716
50005,16717,30,3,11.25,26716
50006,16718,7,3,38.25,26717
50007,16718,5,4,46.6,26717
50008,16718,26,5,31.25,26717
50009,16719,21,1,2.5,26718
50010,16719,15,1,9.25,26718
50011,16719,20,4,18.0,26718
50012,16719,9,4,47.56,26718
50013,16720,5,5,58.25,26719
50014,16720,28,4,9.96,26719
50015,16720,26,5,31.25,26719
50016,16721,30,1,3.75,26720
50017,16721,30,4,15.0,26720
50018,16721,10,4,59.16,26720
50019,16721,18,4,30.0,26720
50020,16721,13,1,14.79,26720
50021,16722,16,1,7.5,26721
50022,16722,29,4,12.0,26721
50023,16723,27,5,7.5,26722
50024,16724,13,2,29.58,26723
50025,16724,8,5,49.75,26723
50026,16724,20,4,18.0,26723
50027,16724,9,4,47.56,26723
50028,16725,25,5,37.5,26724
50029,16725,3,5,64.45,26724
50030,16726,10,3,44.37,26725
50031,16726,21,4,10.0,26725
50032,16726,7,3,38.25,26725
50033,16726,3,2,25.78,26725
50034,16727,29,3,9.0,26726
50035,16728,5,3,34.95,26727
50036,16728,4,2,34.5,26727
50037,16728,19,5,14.950000000000001,26727
50038,16728,3,1,12.89,26727
50039,16729,4,2,34.5,26728
50040,16730,30,3,11.25,26729
50041,16730,3,3,38.67,26729
50042,16730,4,2,34.5,26729
50043,16731,4,4,69.0,26730
50044,16731,19,2,5.98,26730
50045,16731,12,4,59.16,26730
50046,16731,2,5,58.449999999999996,26730
50047,16732,22,4,8.0,26731
50048,16732,12,2,29.58,26731
50049,16732,6,2,19.9,26731
50050,16732,9,3,35.67,26731
50051,16733,5,5,58.25,26732
50052,16733,5,5,58.25,26732
50053,16733,3,4,51.56,26732
50054,16733,12,4,59.16,26732
50055,16734,11,1,14.79,26733
50056,16734,9,4,47.56,26733
50057,16734,2,5,58.449999999999996,26733
50058,16734,26,3,18.75,26733
50059,16735,28,4,9.96,26734
50060,16736,21,2,5.0,26735
50061,16737,4,4,69.0,26736
50062,16737,8,4,39.8,26736
50063,16737,25,3,22.5,26736
50064,16738,20,4,18.0,26737
50065,16739,20,3,13.5,26738
50066,16740,17,5,37.5,26739
50067,16740,16,4,30.0,26739
50068,16740,15,3,27.75,26739
50069,16741,21,5,12.5,26740
50070,16741,25,5,37.5,26740
50071,16741,11,3,44.37,26740
50072,16741,14,1,13.49,26740
50073,16741,2,4,46.76,26740
50074,16742,17,4,30.0,26741
50075,16742,11,3,44.37,26741
50076,16743,29,4,12.0,26742
50077,16743,20,5,22.5,26742
50078,16744,29,2,6.0,26743
50079,16744,29,3,9.0,26743
50080,16744,11,3,44.37,26743
50081,16744,16,1,7.5,26743
50082,16745,11,5,73.94999999999999,26744
50083,16745,19,3,8.97,26744
50084,16746,22,2,4.0,26745
50085,16746,12,5,73.94999999999999,26745
50086,16746,2,5,58.449999999999996,26745
50087,16746,26,3,18.75,26745
50088,16746,14,3,40.47,26745
50089,16747,9,2,23.78,26746
50090,16747,4,4,69.0,26746
50091,16748,19,3,8.97,26747
50092,16748,26,2,12.5,26747
50093,16749,11,4,59.16,26748
50094,16750,14,5,67.45,26749
50095,16750,24,3,13.200000000000001,26749
50096,16751,9,5,59.45,26750
50097,16752,9,4,47.56,26751
50098,16752,10,5,73.94999999999999,26751
50099,16752,21,4,10.0,26751
50100,16752,27,3,4.5,26751
50101,16753,12,2,29.58,26752
50102,16753,6,3,29.849999999999998,26752
50103,16753,20,3,13.5,26752
50104,16754,4,4,69.0,26753
50105,16754,13,3,44.37,26753
50106,16755,17,3,22.5,26754
50107,16755,29,5,15.0,26754
50108,16755,15,3,27.75,26754
50109,16756,3,2,25.78,26755
50110,16756,9,3,35.67,26755
50111,16756,4,3,51.75,26755
50112,16756,30,4,15.0,26755
50113,16756,21,1,2.5,26755
50114,16757,17,2,15.0,26756
50115,16757,1,3,31.47,26756
50116,16757,14,5,67.45,26756
50117,16758,29,4,12.0,26757
50118,16758,12,3,44.37,26757
50119,16758,16,3,22.5,26757
50120,16759,2,4,46.76,26758
50121,16759,19,5,14.950000000000001,26758
50122,16760,29,5,15.0,26759
50123,16760,7,2,25.5,26759
50124,16760,29,5,15.0,26759
50125,16761,3,4,51.56,26760
50126,16761,16,4,30.0,26760
50127,16761,19,2,5.98,26760
50128,16762,17,3,22.5,26761
50129,16762,24,3,13.200000000000001,26761
50130,16762,2,5,58.449999999999996,26761
50131,16762,19,3,8.97,26761
50132,16762,25,1,7.5,26761
50133,16763,8,4,39.8,26762
50134,16763,22,1,2.0,26762
50135,16763,21,4,10.0,26762
50136,16763,5,2,23.3,26762
50137,16764,3,4,51.56,26763
50138,16764,30,4,15.0,26763
50139,16764,7,5,63.75,26763
50140,16764,26,2,12.5,26763
50141,16765,1,5,52.45,26764
50142,16766,25,5,37.5,26765
50143,16767,27,3,4.5,26766
50144,16767,3,1,12.89,26766
50145,16767,2,4,46.76,26766
50146,16767,3,1,12.89,26766
50147,16768,5,3,34.95,26767
50148,16769,27,2,3.0,26768
50149,16769,26,3,18.75,26768
50150,16769,4,3,51.75,26768
50151,16769,13,5,73.94999999999999,26768
50152,16770,9,4,47.56,26769
50153,16770,30,2,7.5,26769
50154,16771,12,4,59.16,26770
50155,16771,8,5,49.75,26770
50156,16771,26,1,6.25,26770
50157,16772,7,2,25.5,26771
50158,16772,24,2,8.8,26771
50159,16773,17,4,30.0,26772
50160,16773,9,4,47.56,26772
50161,16773,24,1,4.4,26772
50162,16774,3,3,38.67,26773
50163,16774,24,1,4.4,26773
50164,16774,2,3,35.07,26773
50165,16774,23,3,26.849999999999998,26773
50166,16775,28,2,4.98,26774
50167,16775,2,5,58.449999999999996,26774
50168,16775,24,4,17.6,26774
50169,16775,1,3,31.47,26774
50170,16776,19,2,5.98,26775
50171,16777,5,5,58.25,26776
50172,16778,12,5,73.94999999999999,26777
50173,16778,3,3,38.67,26777
50174,16778,30,3,11.25,26777
50175,16779,23,4,35.8,26778
50176,16779,30,1,3.75,26778
50177,16779,6,2,19.9,26778
50178,16780,26,3,18.75,26779
50179,16780,17,3,22.5,26779
50180,16780,28,5,12.450000000000001,26779
50181,16781,25,1,7.5,26780
50182,16781,17,5,37.5,26780
50183,16781,29,1,3.0,26780
50184,16781,2,5,58.449999999999996,26780
50185,16782,28,3,7.470000000000001,26781
50186,16782,12,1,14.79,26781
50187,16782,16,4,30.0,26781
50188,16782,8,4,39.8,26781
50189,16783,18,3,22.5,26782
50190,16784,6,4,39.8,26783
50191,16784,1,3,31.47,26783
50192,16785,22,2,4.0,26784
50193,16785,4,4,69.0,26784
50194,16785,26,4,25.0,26784
50195,16786,1,4,41.96,26785
50196,16787,9,2,23.78,26786
50197,16788,17,2,15.0,26787
50198,16789,15,2,18.5,26788
50199,16789,6,1,9.95,26788
50200,16789,16,2,15.0,26788
50201,16789,11,4,59.16,26788
50202,16790,12,5,73.94999999999999,26789
50203,16790,30,4,15.0,26789
50204,16790,25,5,37.5,26789
50205,16791,20,1,4.5,26790
50206,16792,24,1,4.4,26791
50207,16793,29,2,6.0,26792
50208,16793,2,5,58.449999999999996,26792
50209,16794,7,2,25.5,26793
50210,16795,19,5,14.950000000000001,26794
50211,16795,7,2,25.5,26794
50212,16795,27,2,3.0,26794
50213,16796,9,1,11.89,26795
50214,16796,12,1,14.79,26795
50215,16796,23,1,8.95,26795
50216,16796,18,2,15.0,26795
50217,16797,16,2,15.0,26796
50218,16797,19,2,5.98,26796
50219,16797,2,3,35.07,26796
50220,16797,3,5,64.45,26796
50221,16798,9,5,59.45,26797
50222,16798,16,5,37.5,26797
50223,16799,24,4,17.6,26798
50224,16800,28,5,12.450000000000001,26799
50225,16801,24,4,17.6,26800
50226,16801,24,2,8.8,26800
50227,16801,13,5,73.94999999999999,26800
50228,16801,15,1,9.25,26800
50229,16801,25,5,37.5,26800
50230,16802,11,5,73.94999999999999,26801
50231,16802,11,4,59.16,26801
50232,16802,26,2,12.5,26801
50233,16803,26,5,31.25,26802
50234,16803,6,5,49.75,26802
50235,16804,20,4,18.0,26803
50236,16804,29,1,3.0,26803
50237,16804,16,5,37.5,26803
50238,16804,2,3,35.07,26803
50239,16805,6,4,39.8,26804
50240,16805,3,5,64.45,26804
50241,16805,29,5,15.0,26804
50242,16806,29,2,6.0,26805
50243,16806,24,3,13.200000000000001,26805
50244,16806,28,5,12.450000000000001,26805
50245,16806,1,3,31.47,26805
50246,16807,28,4,9.96,26806
50247,16807,20,3,13.5,26806
50248,16807,19,2,5.98,26806
50249,16807,18,3,22.5,26806
50250,16808,15,4,37.0,26807
50251,16808,2,2,23.38,26807
50252,16808,11,4,59.16,26807
50253,16808,3,4,51.56,26807
50254,16808,27,2,3.0,26807
50255,16809,26,3,18.75,26808
50256,16809,12,4,59.16,26808
50257,16809,21,1,2.5,26808
50258,16810,21,2,5.0,26809
50259,16811,20,5,22.5,26810
50260,16812,19,3,8.97,26811
50261,16812,11,3,44.37,26811
50262,16813,24,3,13.200000000000001,26812
50263,16813,26,2,12.5,26812
50264,16813,18,2,15.0,26812
50265,16813,13,3,44.37,26812
50266,16813,6,2,19.9,26812
50267,16814,28,3,7.470000000000001,26813
50268,16814,21,2,5.0,26813
50269,16814,27,1,1.5,26813
50270,16814,20,4,18.0,26813
50271,16814,16,4,30.0,26813
50272,16815,24,4,17.6,26814
50273,16815,9,4,47.56,26814
50274,16815,25,4,30.0,26814
50275,16816,12,5,73.94999999999999,26815
50276,16816,10,5,73.94999999999999,26815
50277,16816,22,5,10.0,26815
50278,16816,22,4,8.0,26815
50279,16817,8,1,9.95,26816
50280,16818,8,4,39.8,26817
50281,16818,12,3,44.37,26817
50282,16819,17,2,15.0,26818
50283,16819,17,3,22.5,26818
50284,16819,17,5,37.5,26818
50285,16819,19,4,11.96,26818
50286,16820,27,3,4.5,26819
50287,16820,18,5,37.5,26819
50288,16820,1,2,20.98,26819
50289,16820,17,2,15.0,26819
50290,16820,22,3,6.0,26819
50291,16821,14,5,67.45,26820
50292,16821,18,3,22.5,26820
50293,16821,25,5,37.5,26820
50294,16821,11,5,73.94999999999999,26820
50295,16822,20,5,22.5,26821
50296,16822,15,1,9.25,26821
50297,16822,9,3,35.67,26821
50298,16822,15,1,9.25,26821
50299,16822,17,4,30.0,26821
50300,16823,7,3,38.25,26822
50301,16823,3,1,12.89,26822
50302,16823,2,4,46.76,26822
50303,16823,18,3,22.5,26822
50304,16823,21,3,7.5,26822
50305,16824,3,4,51.56,26823
50306,16825,9,1,11.89,26824
50307,16825,25,2,15.0,26824
50308,16825,7,3,38.25,26824
50309,16826,7,3,38.25,26825
50310,16827,21,3,7.5,26826
50311,16827,13,2,29.58,26826
50312,16828,12,1,14.79,26827
50313,16828,22,1,2.0,26827
50314,16829,11,1,14.79,26828
50315,16830,12,3,44.37,26829
50316,16830,15,4,37.0,26829
50317,16830,16,3,22.5,26829
50318,16831,24,4,17.6,26830
50319,16832,4,2,34.5,26831
50320,16832,28,5,12.450000000000001,26831
50321,16833,18,4,30.0,26832
50322,16833,1,3,31.47,26832
50323,16833,12,1,14.79,26832
50324,16834,28,1,2.49,26833
50325,16834,2,3,35.07,26833
50326,16834,18,2,15.0,26833
50327,16834,10,5,73.94999999999999,26833
50328,16834,15,4,37.0,26833
50329,16835,18,5,37.5,26834
50330,16835,1,4,41.96,26834
50331,16836,12,3,44.37,26835
50332,16837,13,3,44.37,26836
50333,16837,13,4,59.16,26836
50334,16837,7,2,25.5,26836
50335,16837,7,1,12.75,26836
50336,16837,22,3,6.0,26836
50337,16838,21,5,12.5,26837
50338,16838,27,1,1.5,26837
50339,16839,21,4,10.0,26838
50340,16839,21,4,10.0,26838
50341,16840,30,4,15.0,26839
50342,16840,25,3,22.5,26839
50343,16840,21,3,7.5,26839
50344,16841,21,5,12.5,26840
50345,16841,18,5,37.5,26840
50346,16842,12,3,44.37,26841
50347,16843,9,1,11.89,26842
50348,16844,24,5,22.0,26843
50349,16844,6,1,9.95,26843
50350,16844,6,4,39.8,26843
50351,16844,22,2,4.0,26843
50352,16844,10,2,29.58,26843
50353,16845,10,5,73.94999999999999,26844
50354,16845,14,4,53.96,26844
50355,16845,16,1,7.5,26844
50356,16845,6,2,19.9,26844
50357,16846,12,1,14.79,26845
50358,16846,12,1,14.79,26845
50359,16846,19,2,5.98,26845
50360,16846,14,3,40.47,26845
50361,16847,9,5,59.45,26846
50362,16847,4,1,17.25,26846
50363,16848,13,3,44.37,26847
50364,16848,27,4,6.0,26847
50365,16848,23,5,44.75,26847
50366,16848,14,2,26.98,26847
50367,16849,25,5,37.5,26848
50368,16849,16,2,15.0,26848
50369,16849,29,2,6.0,26848
50370,16849,29,5,15.0,26848
50371,16850,27,3,4.5,26849
50372,16850,12,2,29.58,26849
50373,16851,7,2,25.5,26850
50374,16851,26,1,6.25,26850
50375,16851,11,3,44.37,26850
50376,16852,14,3,40.47,26851
50377,16852,17,5,37.5,26851
50378,16853,27,5,7.5,26852
50379,16853,3,5,64.45,26852
50380,16853,20,4,18.0,26852
50381,16853,5,1,11.65,26852
50382,16853,14,4,53.96,26852
50383,16854,18,5,37.5,26853
50384,16854,30,5,18.75,26853
50385,16854,23,1,8.95,26853
50386,16854,14,3,40.47,26853
50387,16855,18,5,37.5,26854
50388,16855,13,5,73.94999999999999,26854
50389,16856,14,4,53.96,26855
50390,16856,24,4,17.6,26855
50391,16857,24,4,17.6,26856
50392,16857,20,5,22.5,26856
50393,16857,12,3,44.37,26856
50394,16857,24,5,22.0,26856
50395,16857,10,4,59.16,26856
50396,16858,26,5,31.25,26857
50397,16858,7,3,38.25,26857
50398,16859,30,5,18.75,26858
50399,16860,20,4,18.0,26859
50400,16860,1,4,41.96,26859
50401,16861,2,4,46.76,26860
50402,16861,5,5,58.25,26860
50403,16861,30,2,7.5,26860
50404,16862,19,3,8.97,26861
50405,16863,6,1,9.95,26862
50406,16863,12,2,29.58,26862
50407,16863,21,4,10.0,26862
50408,16863,23,4,35.8,26862
50409,16864,4,3,51.75,26863
50410,16865,1,2,20.98,26864
50411,16865,1,1,10.49,26864
50412,16865,4,3,51.75,26864
50413,16865,12,5,73.94999999999999,26864
50414,16866,9,3,35.67,26865
50415,16866,15,2,18.5,26865
50416,16867,24,1,4.4,26866
50417,16867,21,4,10.0,26866
50418,16868,24,3,13.200000000000001,26867
50419,16868,24,4,17.6,26867
50420,16869,25,2,15.0,26868
50421,16869,18,1,7.5,26868
50422,16870,2,2,23.38,26869
50423,16870,29,1,3.0,26869
50424,16870,30,2,7.5,26869
50425,16870,24,3,13.200000000000001,26869
50426,16871,8,3,29.849999999999998,26870
50427,16871,13,5,73.94999999999999,26870
50428,16872,15,2,18.5,26871
50429,16872,6,3,29.849999999999998,26871
50430,16872,2,3,35.07,26871
50431,16873,29,2,6.0,26872
50432,16874,3,3,38.67,26873
50433,16874,18,5,37.5,26873
50434,16874,29,5,15.0,26873
50435,16874,4,1,17.25,26873
50436,16874,3,3,38.67,26873
50437,16875,19,1,2.99,26874
50438,16875,2,2,23.38,26874
50439,16875,3,1,12.89,26874
50440,16876,17,3,22.5,26875
50441,16876,9,5,59.45,26875
50442,16877,22,3,6.0,26876
50443,16877,30,1,3.75,26876
50444,16878,28,5,12.450000000000001,26877
50445,16878,24,4,17.6,26877
50446,16879,22,3,6.0,26878
50447,16880,21,2,5.0,26879
50448,16881,21,2,5.0,26880
50449,16881,17,1,7.5,26880
50450,16881,1,4,41.96,26880
50451,16881,18,3,22.5,26880
50452,16881,20,1,4.5,26880
50453,16882,30,2,7.5,26881
50454,16882,9,2,23.78,26881
50455,16882,8,3,29.849999999999998,26881
50456,16883,13,1,14.79,26882
50457,16883,22,5,10.0,26882
50458,16883,21,2,5.0,26882
50459,16884,7,2,25.5,26883
50460,16885,24,4,17.6,26884
50461,16885,15,1,9.25,26884
50462,16885,25,1,7.5,26884
50463,16885,8,4,39.8,26884
50464,16886,4,1,17.25,26885
50465,16887,21,4,10.0,26886
50466,16887,7,4,51.0,26886
50467,16888,3,3,38.67,26887
50468,16889,1,3,31.47,26888
50469,16889,14,1,13.49,26888
50470,16889,20,5,22.5,26888
50471,16889,15,5,46.25,26888
50472,16890,22,3,6.0,26889
50473,16891,29,4,12.0,26890
50474,16891,22,1,2.0,26890
50475,16891,5,4,46.6,26890
50476,16892,28,5,12.450000000000001,26891
50477,16892,14,2,26.98,26891
50478,16892,3,4,51.56,26891
50479,16892,24,1,4.4,26891
50480,16893,5,2,23.3,26892
50481,16893,16,1,7.5,26892
50482,16893,6,2,19.9,26892
50483,16893,17,3,22.5,26892
50484,16894,8,3,29.849999999999998,26893
50485,16894,30,4,15.0,26893
